customer_id,year,month,weekend_amount_spent,Num_of_weekend_visits,total_amount_spent,total_num_of_visits,end_date
362802,2017,10,100.0,0,1616.5,2,2017/10/31
325521,2018,7,4262.5,2,59026.6,8,2018/07/31
515358,2017,9,4699.8,6,21127.05,19,2017/09/30
447745,2018,7,100.0,0,4332.88,3,2018/07/31
309140,2018,7,100.0,0,23915.85,13,2018/07/31
244003,2018,6,35051.07,2,48722.82,4,2018/06/30
177087,2018,5,426.25,1,4067.41,8,2018/05/31
460107,2017,4,1434.06,1,18545.89,10,2017/04/30
366681,2017,4,6755.5,2,16384.15,11,2017/04/30
361430,2017,4,1357.32,1,2219.82,2,2017/04/30
433779,2017,4,100.0,0,6014.25,3,2017/04/30
227749,2017,7,12475.77,11,50278.66,54,2017/07/31
177087,2017,6,2575.68,3,6305.76,12,2017/06/30
512386,2017,7,100.0,0,1864.32,1,2017/07/31
219622,2017,7,3741.57,3,5374.38,5,2017/07/31
172645,2017,1,20275.23,9,81632.62,19,2017/01/31
386724,2017,1,6388.26,1,6388.26,1,2017/01/31
407408,2017,1,11366.07,6,19800.39,10,2017/01/31
421259,2017,1,765.25,1,1390.75,2,2017/01/31
248930,2017,11,4742.5,1,5627.5,2,2017/11/30
302138,2017,7,1012.92,2,11824.71,13,2017/07/31
302138,2017,6,2490.01,1,7630.63,7,2017/06/30
199939,2017,6,12635.98,4,29168.92,10,2017/06/30
281451,2017,9,3288.82,1,30885.01,9,2017/09/30
209882,2017,9,8031.91,3,11634.72,5,2017/09/30
176102,2017,9,100.0,0,11182.69,4,2017/09/30
520990,2017,9,100.0,0,13197.93,4,2017/09/30
262758,2017,9,1015.0,1,6809.25,4,2017/09/30
428197,2017,8,100.0,0,2905.5,3,2017/08/31
208019,2017,11,7992.07,1,24828.11,9,2017/11/30
341337,2017,8,40732.71,5,67771.77,14,2017/08/31
229661,2017,8,1337.13,2,6800.46,10,2017/08/31
167939,2017,3,100.0,0,2007.77,7,2017/03/31
293255,2017,3,100.0,0,21644.71,4,2017/03/31
217012,2017,2,10285.74,2,20349.34,7,2017/02/28
180756,2017,1,4848.04,1,7608.16,3,2017/01/31
309569,2017,2,100.0,0,6356.56,2,2017/02/28
320745,2017,2,3334.75,1,19207.33,9,2017/02/28
505829,2017,2,100.0,0,10508.85,2,2017/02/28
255280,2017,3,16376.98,2,44716.9,9,2017/03/31
478499,2017,3,100.0,0,2684.32,1,2017/03/31
442946,2017,3,367.0,2,5494.06,11,2017/03/31
302138,2017,1,2539.75,3,5049.55,5,2017/01/31
438461,2017,1,100.0,0,6847.87,3,2017/01/31
332886,2017,1,3201.89,2,8254.2,6,2017/01/31
387724,2017,2,100.0,0,23843.71,4,2017/02/28
454252,2017,2,302.5,1,3970.75,4,2017/02/28
492984,2017,3,1672.0,1,4517.79,4,2017/03/31
226775,2017,3,100.0,0,1954.0,1,2017/03/31
382819,2019,8,1960.0,1,1960.0,1,2019/08/31
321350,2019,7,7740.41,3,9202.69,4,2019/07/31
210513,2019,7,33685.87,6,37883.65,7,2019/07/31
196682,2019,7,8330.91,2,14035.27,4,2019/07/31
391578,2019,3,5074.45,2,6186.28,3,2019/03/31
177698,2019,12,1912.0,2,15244.86,5,2019/12/31
427035,2019,12,568.87,1,12191.58,6,2019/12/31
191539,2019,12,8397.64,1,17211.28,4,2019/12/31
244892,2019,12,100.0,0,11701.53,2,2019/12/31
404306,2019,12,8272.0,3,12643.12,7,2019/12/31
219662,2019,4,100.0,0,3312.4,3,2019/04/30
309726,2019,4,100.0,0,1510.0,1,2019/04/30
518899,2019,5,100.0,0,880.0,1,2019/05/31
296728,2019,11,3631.38,1,16933.54,8,2019/11/30
426086,2019,1,274.96,1,274.96,1,2019/01/31
227670,2019,3,9931.65,5,12077.34,7,2019/03/31
318372,2019,3,613.33,1,4513.78,2,2019/03/31
301160,2019,11,4438.84,1,15433.48,4,2019/11/30
516463,2019,11,21715.8,4,40947.72,8,2019/11/30
460847,2018,11,2380.0,2,2380.0,2,2018/11/30
314521,2019,10,100.0,0,5515.9,6,2019/10/31
219662,2019,6,1011.42,1,6048.76,6,2019/06/30
321890,2018,8,8303.56,4,8648.56,5,2018/08/31
174618,2019,8,100.0,0,7227.3,2,2019/08/31
483292,2019,8,18490.18,2,40787.77,7,2019/08/31
257552,2017,4,100.0,0,9304.47,3,2017/04/30
232591,2019,8,100.0,0,26741.11,2,2019/08/31
492984,2019,8,1982.38,2,6845.38,6,2019/08/31
226712,2019,12,475.0,1,16996.84,15,2019/12/31
337641,2018,6,5836.03,2,5836.03,2,2018/06/30
185132,2018,6,6557.92,3,24824.38,7,2018/06/30
469466,2019,4,100.0,0,2580.87,5,2019/04/30
309992,2018,6,27660.07,4,35410.72,7,2018/06/30
178744,2017,12,9633.78,7,16906.21,13,2017/12/31
503094,2019,3,100.0,0,31036.42,6,2019/03/31
479421,2019,3,100.0,0,21954.39,1,2019/03/31
410106,2018,7,6752.86,3,9236.32,5,2018/07/31
171076,2019,12,5547.36,1,24266.61,10,2019/12/31
213783,2019,12,100.0,0,14125.97,2,2019/12/31
334529,2019,12,4171.0,2,4171.0,2,2019/12/31
337081,2019,8,6910.3,3,15136.6,8,2019/08/31
240842,2019,9,11846.35,2,14193.85,4,2019/09/30
383745,2019,9,8644.0,4,9161.5,5,2019/09/30
356811,2019,8,685.0,1,685.0,1,2019/08/31
406819,2019,4,2678.5,2,4798.75,4,2019/04/30
520392,2018,12,7031.97,5,8462.52,6,2018/12/31
222069,2019,10,100.0,0,8160.25,4,2019/10/31
418275,2019,12,100.0,0,370.0,1,2019/12/31
477183,2019,1,3044.5,3,3539.5,5,2019/01/31
224854,2019,11,5716.09,1,31825.75,3,2019/11/30
219403,2018,4,5830.05,1,5830.05,1,2018/04/30
290846,2018,4,850.0,1,850.0,1,2018/04/30
291233,2018,10,14013.63,2,19747.86,3,2018/10/31
221322,2018,10,10256.49,4,10666.97,7,2018/10/31
378451,2019,4,100.0,0,3796.0,1,2019/04/30
368321,2018,2,1225.69,1,1225.69,1,2018/02/28
173715,2018,10,100.0,0,8866.96,4,2018/10/31
321018,2017,11,12788.11,2,12788.11,2,2017/11/30
520167,2017,11,1846.0,1,2531.5,2,2017/11/30
446225,2019,2,4487.77,2,14258.16,8,2019/02/28
176452,2018,11,100.0,0,1064.5,2,2018/11/30
455957,2018,1,3717.34,5,8035.0,9,2018/01/31
233074,2018,1,17377.2,6,20535.67,10,2018/01/31
472501,2018,10,1015.0,1,12490.12,5,2018/10/31
474923,2018,8,100.0,0,4564.42,2,2018/08/31
521457,2017,5,5593.6,1,24741.53,3,2017/05/31
469466,2017,5,1025.51,3,2672.52,12,2017/05/31
221657,2017,8,565.0,1,1141.0,3,2017/08/31
286408,2017,8,5203.0,4,8853.94,8,2017/08/31
265337,2018,3,10795.6,2,34404.51,6,2018/03/31
340950,2018,3,100.0,0,1412.88,3,2018/03/31
393367,2018,8,100.0,0,659.5,1,2018/08/31
304175,2018,8,100.0,0,2215.0,2,2018/08/31
174676,2018,4,1393.75,1,2594.26,4,2018/04/30
434161,2017,6,2628.01,2,4415.92,4,2017/06/30
197816,2017,12,29806.27,1,75094.51,11,2017/12/31
293270,2018,11,100.0,0,17577.52,6,2018/11/30
526687,2018,4,100.0,0,2090.86,2,2018/04/30
194917,2018,3,100.0,0,4150.0,2,2018/03/31
292609,2018,3,3786.67,2,13611.82,9,2018/03/31
300300,2018,2,3349.0,2,8787.94,5,2018/02/28
382627,2018,3,2942.53,1,5650.0,4,2018/03/31
319363,2017,5,618.25,1,54557.5,6,2017/05/31
255280,2018,2,100.0,0,12566.44,3,2018/02/28
409003,2017,12,100.0,0,355.0,1,2017/12/31
219377,2017,12,100.0,0,126196.67,1,2017/12/31
472616,2017,1,3324.25,2,4272.25,3,2017/01/31
293505,2017,1,5879.16,3,5879.16,3,2017/01/31
412619,2017,1,2212.0,1,3187.0,2,2017/01/31
350391,2017,8,17111.01,3,38911.0,6,2017/08/31
397182,2017,8,100.0,0,2181.43,2,2017/08/31
272335,2017,8,100.0,0,1163.5,1,2017/08/31
176731,2017,7,5929.63,3,29390.95,8,2017/07/31
227856,2018,1,31696.47,4,42216.66,12,2018/01/31
232778,2017,10,27788.55,5,37885.85,12,2017/10/31
176452,2018,2,100.0,0,668.86,1,2018/02/28
510372,2018,1,100.0,0,12951.31,3,2018/01/31
224695,2017,8,100.0,0,2312.5,5,2017/08/31
212809,2017,6,100.0,0,9572.5,2,2017/06/30
364574,2017,6,22291.93,6,41756.92,12,2017/06/30
240918,2017,5,100.0,0,2067.04,1,2017/05/31
200021,2017,12,100.0,0,1413.04,2,2017/12/31
182008,2017,10,7528.21,2,11716.95,4,2017/10/31
207575,2017,8,100.0,0,205.0,1,2017/08/31
288836,2017,3,3278.5,2,14131.3,9,2017/03/31
367855,2019,6,2153.5,2,2938.17,3,2019/06/30
246107,2019,10,6704.8,3,8874.82,5,2019/10/31
203027,2018,2,19387.33,2,20702.83,3,2018/02/28
520165,2018,3,100.0,0,5123.47,3,2018/03/31
306999,2019,2,100.0,0,596.74,1,2019/02/28
519726,2018,10,100.0,0,775.0,1,2018/10/31
326874,2018,10,700.0,1,5476.83,6,2018/10/31
252425,2018,10,656.5,2,2771.5,4,2018/10/31
505959,2018,8,100.0,0,17543.91,3,2018/08/31
385937,2018,7,793.0,1,5730.48,6,2018/07/31
484341,2017,8,1213.36,1,1809.61,2,2017/08/31
226664,2017,5,550.0,1,550.0,1,2017/05/31
250753,2017,6,2609.05,1,2609.05,1,2017/06/30
490223,2017,8,11470.35,2,28346.4,5,2017/08/31
283868,2018,8,12703.45,2,22202.52,4,2018/08/31
340806,2018,5,100.0,0,1285.0,1,2018/05/31
456159,2017,9,397.0,1,2768.5,2,2017/09/30
313616,2017,6,4892.5,1,4892.5,1,2017/06/30
242364,2017,6,621.22,1,3553.72,2,2017/06/30
291677,2017,10,10426.41,3,14980.41,4,2017/10/31
309569,2018,1,100.0,0,19073.49,4,2018/01/31
449422,2017,4,100.0,0,4968.6,1,2017/04/30
443870,2017,4,100.0,0,5533.0,1,2017/04/30
391578,2017,11,1132.56,1,6187.11,4,2017/11/30
336753,2017,3,100.0,0,2336.5,1,2017/03/31
327101,2017,2,100.0,0,2850.21,4,2017/02/28
367074,2019,6,805.0,1,805.0,1,2019/06/30
386727,2019,11,3662.5,2,3662.5,2,2019/11/30
373404,2019,10,710.5,2,710.5,2,2019/10/31
303205,2019,8,6736.78,2,8995.54,3,2019/08/31
387518,2018,10,4000.92,1,4000.92,1,2018/10/31
200307,2018,10,8439.31,2,8439.31,2,2018/10/31
256712,2018,12,2035.57,2,2035.57,2,2018/12/31
448977,2018,3,1682.5,1,3489.75,3,2018/03/31
462843,2018,2,865.0,1,865.0,1,2018/02/28
472361,2019,5,100.0,0,2848.32,1,2019/05/31
435884,2019,5,100.0,0,5481.19,3,2019/05/31
291219,2018,7,100.0,0,22776.82,6,2018/07/31
423612,2019,3,100.0,0,2775.7,1,2019/03/31
315777,2019,5,100.0,0,12777.34,3,2019/05/31
187254,2018,5,100.0,0,4165.96,3,2018/05/31
250206,2018,10,100.0,0,1455.4,1,2018/10/31
271747,2017,4,896.05,3,5349.45,5,2017/04/30
199976,2018,6,4552.74,2,20416.7,7,2018/06/30
491584,2018,6,6681.82,1,13099.39,2,2018/06/30
474921,2018,7,100.0,0,437.5,1,2018/07/31
431188,2017,7,887.5,1,887.5,1,2017/07/31
497288,2018,3,100.0,0,3715.0,1,2018/03/31
337444,2017,5,460.0,1,460.0,1,2017/05/31
421625,2018,12,100.0,0,1239.4,1,2018/12/31
200814,2019,12,893.5,1,4279.0,2,2019/12/31
437982,2018,12,3139.0,1,3139.0,1,2018/12/31
252903,2018,12,550.0,1,11197.14,5,2018/12/31
176847,2018,12,580.0,1,580.0,1,2018/12/31
250570,2019,1,23163.28,3,23163.28,3,2019/01/31
477998,2018,9,3189.31,1,4428.85,2,2018/09/30
266993,2019,10,100.0,0,820.87,1,2019/10/31
462583,2018,8,21849.51,4,21849.51,4,2018/08/31
225766,2019,2,100.0,0,2025.4,5,2019/02/28
393367,2019,9,100.0,0,1766.02,1,2019/09/30
343811,2019,8,100.0,0,550.0,1,2019/08/31
453509,2019,2,100.0,0,4405.0,1,2019/02/28
336599,2019,2,100.0,0,3191.23,1,2019/02/28
189644,2017,7,12659.16,1,12659.16,1,2017/07/31
413338,2018,9,100.0,0,1565.86,1,2018/09/30
254815,2017,7,2794.38,1,2794.38,1,2017/07/31
203719,2017,10,3121.06,1,4460.08,2,2017/10/31
471786,2017,12,11567.53,1,11567.53,1,2017/12/31
268993,2018,2,100.0,0,1441.6,1,2018/02/28
321018,2017,3,5977.92,2,5977.92,2,2017/03/31
249473,2017,5,100.0,0,14359.0,2,2017/05/31
497848,2017,7,100.0,0,11102.66,5,2017/07/31
334529,2017,2,485.5,1,3500.08,4,2017/02/28
475703,2017,9,100.0,0,3366.69,1,2017/09/30
245818,2017,5,100.0,0,376.0,1,2017/05/31
434609,2017,8,100.0,0,1277.5,1,2017/08/31
389753,2017,7,100.0,0,3672.97,1,2017/07/31
429115,2017,10,100.0,0,3475.75,1,2017/10/31
486450,2017,9,100.0,0,422.5,1,2017/09/30
360922,2019,10,24719.16,2,24719.16,2,2019/10/31
297856,2019,8,4196.5,2,4196.5,2,2019/08/31
490040,2019,1,917.5,1,917.5,1,2019/01/31
345057,2019,5,100.0,0,1141.0,1,2019/05/31
463940,2019,3,1514.5,1,1514.5,1,2019/03/31
309726,2019,9,100.0,0,6707.26,1,2019/09/30
278464,2019,10,100.0,0,11243.68,2,2019/10/31
436250,2018,5,13950.28,1,13950.28,1,2018/05/31
262777,2018,9,2656.12,1,2656.12,1,2018/09/30
378451,2018,5,3777.84,1,3777.84,1,2018/05/31
176564,2018,4,955.0,1,955.0,1,2018/04/30
267817,2017,3,1405.0,1,1405.0,1,2017/03/31
476929,2018,2,100.0,0,2730.22,4,2018/02/28
376382,2017,6,100.0,0,881.5,1,2017/06/30
508449,2017,6,100.0,0,490.0,1,2017/06/30
386417,2018,1,100.0,0,11188.0,2,2018/01/31
300136,2017,1,100.0,0,262.0,2,2017/01/31
293188,2019,2,5988.52,1,5988.52,1,2019/02/28
206810,2019,11,100.0,0,2793.97,1,2019/11/30
169785,2019,9,100.0,0,2687.5,2,2019/09/30
379383,2019,11,100.0,0,4402.0,1,2019/11/30
416694,2018,3,2024.32,1,6287.14,3,2018/03/31
336599,2018,6,1300.0,1,1300.0,1,2018/06/30
354917,2019,2,100.0,0,11663.29,1,2019/02/28
328529,2017,5,1000.0,1,1000.0,1,2017/05/31
367992,2018,9,100.0,0,1399.33,1,2018/09/30
463940,2017,5,100.0,0,895.86,1,2017/05/31
346761,2017,8,100.0,0,220.0,1,2017/08/31
510372,2018,5,100.0,0,1738.0,1,2018/05/31
392402,2017,11,100.0,0,3383.83,2,2017/11/30
241212,2018,1,100.0,0,7719.25,1,2018/01/31
219377,2017,7,100.0,0,1135.0,1,2017/07/31
500999,2017,9,100.0,0,409.51,1,2017/09/30
407959,2017,8,100.0,0,1247.5,2,2017/08/31
228275,2019,10,2115.48,5,7304.35,9,2019/10/31
236226,2019,9,9960.67,5,75233.77,12,2019/09/30
490414,2019,9,13310.72,2,17610.58,9,2019/09/30
296516,2019,10,20817.16,3,20817.16,3,2019/10/31
240918,2019,9,895.0,2,3136.06,4,2019/09/30
233402,2019,9,1237.11,1,19926.19,12,2019/09/30
243035,2019,6,7251.73,4,25805.05,16,2019/06/30
190444,2019,6,3496.0,4,3496.0,4,2019/06/30
352138,2019,6,5361.28,3,6727.75,4,2019/06/30
226174,2019,6,3071.74,5,4252.63,10,2019/06/30
300473,2019,6,9596.59,2,19210.42,6,2019/06/30
244202,2019,7,4785.7,3,27621.66,10,2019/07/31
230817,2019,7,9477.78,2,9477.78,2,2019/07/31
191525,2019,10,7530.85,2,13697.35,3,2019/10/31
490223,2019,10,21396.34,3,21396.34,3,2019/10/31
263022,2019,12,2593.36,2,9139.27,7,2019/12/31
221322,2019,12,10353.19,8,13901.14,11,2019/12/31
178541,2019,12,14815.05,5,27833.94,10,2019/12/31
209997,2019,12,4481.62,5,24399.37,15,2019/12/31
224188,2018,12,6443.56,4,49733.44,20,2018/12/31
244697,2019,12,8289.46,4,15157.92,7,2019/12/31
343829,2019,8,6032.28,1,13290.99,3,2019/08/31
178374,2019,8,3957.4,4,15059.34,14,2019/08/31
351063,2019,6,1570.0,3,5909.62,7,2019/06/30
337236,2019,4,100.0,0,6618.07,5,2019/04/30
364047,2018,11,2843.92,3,4731.97,6,2018/11/30
385961,2018,11,9816.67,2,21107.36,7,2018/11/30
239949,2018,11,20046.93,5,20741.57,6,2018/11/30
422180,2018,11,21513.73,4,23385.73,6,2018/11/30
440211,2019,3,2502.25,2,3534.25,3,2019/03/31
225929,2019,3,7195.59,9,14373.37,18,2019/03/31
507184,2019,3,2507.43,2,3050.19,3,2019/03/31
300875,2019,1,15711.1,3,38353.72,15,2019/01/31
243035,2019,1,8368.93,7,38043.52,29,2019/01/31
194864,2019,5,38441.88,10,64977.15,19,2019/05/31
468083,2019,5,6877.15,3,7777.15,4,2019/05/31
440023,2019,8,1642.0,1,2293.9,2,2019/08/31
252303,2019,8,4122.04,3,17265.31,10,2019/08/31
332565,2019,1,19616.02,3,73200.97,7,2019/01/31
328905,2019,5,8429.08,4,16163.16,8,2019/05/31
448148,2019,12,27420.22,2,29975.59,3,2019/12/31
422180,2019,3,13535.13,4,20397.63,6,2019/03/31
240951,2018,12,22923.99,7,72385.94,22,2018/12/31
440506,2019,9,100.0,0,3835.0,3,2019/09/30
288015,2018,6,5237.08,3,5237.08,3,2018/06/30
295414,2019,11,18904.21,3,34067.14,10,2019/11/30
176552,2019,11,10024.96,6,39908.19,23,2019/11/30
214358,2019,11,116968.0,11,234986.86,25,2019/11/30
244602,2019,11,17776.92,3,34048.18,7,2019/11/30
354796,2018,11,5164.0,2,8943.91,10,2018/11/30
303447,2019,2,4361.95,6,6356.95,9,2019/02/28
507346,2018,11,100.0,0,250.0,1,2018/11/30
173801,2019,9,100.0,0,19933.8,3,2019/09/30
326874,2019,9,9238.0,2,19153.0,6,2019/09/30
516804,2018,4,4356.64,2,14416.29,8,2018/04/30
332516,2019,2,13402.75,4,30769.18,14,2019/02/28
389265,2018,5,4310.62,7,9198.46,14,2018/05/31
184441,2019,8,2525.02,3,19189.81,14,2019/08/31
358088,2019,8,100.0,0,175.0,1,2019/08/31
334800,2019,8,100.0,0,10440.72,7,2019/08/31
266286,2019,3,7587.79,5,36326.95,14,2019/03/31
238508,2019,3,100.0,0,5469.22,3,2019/03/31
320395,2019,3,16411.15,2,26976.85,5,2019/03/31
390001,2019,6,1522.0,1,16281.55,5,2019/06/30
301650,2019,8,2995.24,1,27488.31,8,2019/08/31
420211,2019,8,100.0,0,1287.76,2,2019/08/31
227749,2018,8,8870.17,13,29782.3,43,2018/08/31
236138,2017,12,58715.22,11,102929.46,26,2017/12/31
306130,2017,12,12727.35,7,18081.31,14,2017/12/31
444290,2017,12,17200.03,4,29475.75,12,2017/12/31
262459,2017,12,7107.61,8,32102.75,46,2017/12/31
484871,2018,5,2849.5,4,3194.5,5,2018/05/31
364654,2019,7,12084.19,4,38948.62,13,2019/07/31
268337,2019,7,31876.35,4,43270.35,9,2019/07/31
227987,2018,5,5092.45,3,20384.59,9,2018/05/31
375254,2018,5,230.86,1,3767.5,3,2018/05/31
290361,2018,5,3201.7,2,9109.49,15,2018/05/31
413338,2019,2,1792.93,2,21289.56,12,2019/02/28
334800,2019,2,3877.0,2,5630.37,4,2019/02/28
218666,2019,2,5905.36,5,21529.41,14,2019/02/28
178742,2019,3,100.0,0,35289.84,23,2019/03/31
297136,2019,3,5838.16,2,23830.32,7,2019/03/31
275954,2019,5,9004.3,5,25403.82,13,2019/05/31
395886,2018,11,4324.78,2,9438.04,6,2018/11/30
267590,2019,1,100.0,0,29622.66,6,2019/01/31
357323,2019,1,8342.79,2,20765.88,10,2019/01/31
447178,2019,5,100.0,0,3050.5,2,2019/05/31
441116,2019,5,9367.9,1,22112.5,3,2019/05/31
178286,2018,4,13255.35,2,29989.95,22,2018/04/30
439362,2018,9,9322.0,1,10349.5,4,2018/09/30
426026,2019,1,100.0,0,18830.77,4,2019/01/31
416294,2017,10,6977.83,5,23471.07,12,2017/10/31
384310,2018,10,100.0,0,53118.12,7,2018/10/31
286226,2018,10,100.0,0,7516.02,3,2018/10/31
473202,2018,10,16175.62,10,40655.49,34,2018/10/31
187254,2018,1,2098.3,1,5290.48,4,2018/01/31
408256,2018,1,6665.86,2,8002.36,4,2018/01/31
318748,2018,1,15370.26,3,46900.96,15,2018/01/31
206731,2017,10,5583.73,2,31867.25,12,2017/10/31
462832,2017,6,12663.66,2,18221.17,4,2017/06/30
268652,2017,6,724.93,2,724.93,2,2017/06/30
348663,2017,6,2112.04,1,2112.04,1,2017/06/30
336087,2017,10,5135.46,2,11501.5,3,2017/10/31
191347,2017,10,2522.29,2,12608.29,11,2017/10/31
509824,2017,4,1876.48,3,2849.83,6,2017/04/30
221767,2017,4,11271.33,5,39583.32,13,2017/04/30
305706,2018,11,1660.27,4,12386.89,22,2018/11/30
448553,2017,8,370.0,1,370.0,1,2017/08/31
184966,2017,8,6126.37,2,9029.02,3,2017/08/31
526396,2018,9,280.0,1,7071.73,7,2018/09/30
463895,2018,9,11662.24,1,32309.71,2,2018/09/30
390294,2018,10,31678.33,4,40098.25,11,2018/10/31
187233,2018,10,1562.5,1,44748.22,10,2018/10/31
360780,2018,10,475.0,1,26924.5,7,2018/10/31
437067,2018,4,100.0,0,27564.06,7,2018/04/30
230980,2018,11,3486.31,1,9683.32,9,2018/11/30
200079,2017,6,2206.2,2,9686.32,9,2017/06/30
329363,2018,8,10633.6,8,36151.05,27,2018/08/31
468192,2017,6,781.08,1,1332.32,2,2017/06/30
382071,2017,6,12842.28,2,26615.8,5,2017/06/30
210537,2018,7,8896.63,3,41812.65,19,2018/07/31
331905,2018,7,12314.37,4,46597.63,17,2018/07/31
388452,2018,7,13195.68,8,22087.45,16,2018/07/31
426026,2017,8,14221.95,1,14221.95,1,2017/08/31
315777,2017,8,18467.35,3,30445.52,6,2017/08/31
338004,2017,4,6631.59,3,17615.44,8,2017/04/30
312867,2017,4,5812.21,2,27833.26,7,2017/04/30
248605,2018,4,7535.05,4,21463.87,9,2018/04/30
342998,2018,7,2365.0,5,5186.5,9,2018/07/31
318505,2018,7,100.0,0,1804.63,1,2018/07/31
260737,2017,10,8771.05,2,8771.05,2,2017/10/31
506391,2018,10,6354.19,2,26274.07,14,2018/10/31
438092,2018,3,7425.13,4,38121.24,11,2018/03/31
426856,2018,3,2681.17,3,64594.56,11,2018/03/31
186094,2018,5,1318.06,2,19784.19,11,2018/05/31
357179,2017,2,7660.93,10,36165.15,26,2017/02/28
191617,2017,2,50003.41,8,78524.05,16,2017/02/28
322821,2018,2,24790.11,6,39964.27,10,2018/02/28
373968,2017,9,2987.52,2,16250.71,12,2017/09/30
435254,2017,6,100.0,0,8616.61,4,2017/06/30
283868,2017,6,3988.57,1,47094.76,7,2017/06/30
354917,2017,6,100.0,0,10559.71,2,2017/06/30
324247,2018,1,4256.18,1,51092.89,22,2018/01/31
234925,2018,1,4495.0,3,21966.91,11,2018/01/31
214629,2018,1,4420.59,2,25624.03,10,2018/01/31
422966,2017,5,3065.5,1,37963.35,9,2017/05/31
340523,2017,5,100.0,0,3178.0,3,2017/05/31
174193,2017,5,456.25,1,508.75,2,2017/05/31
326619,2017,9,100.0,0,4752.03,5,2017/09/30
314867,2017,5,12751.0,10,33464.44,30,2017/05/31
515358,2017,4,4472.53,2,8440.03,6,2017/04/30
308687,2017,7,100.0,0,13585.51,4,2017/07/31
205014,2017,5,28384.95,4,56917.9,14,2017/05/31
337236,2017,5,100.0,0,8405.71,5,2017/05/31
441116,2017,10,11415.07,3,26560.27,6,2017/10/31
471960,2017,11,100.0,0,13453.7,5,2017/11/30
273315,2017,6,100.0,0,3461.11,1,2017/06/30
343176,2017,5,100.0,0,1636.0,1,2017/05/31
446034,2017,9,7307.38,2,17002.54,7,2017/09/30
358185,2017,4,18927.9,2,22235.19,3,2017/04/30
272219,2017,1,2274.04,3,10779.31,12,2017/01/31
204627,2017,3,4308.25,1,22497.57,7,2017/03/31
287905,2017,3,794.5,1,10803.12,8,2017/03/31
278222,2017,3,467.5,1,1846.41,2,2017/03/31
305324,2017,1,100.0,0,2818.99,4,2017/01/31
185288,2017,1,993.91,1,5281.35,5,2017/01/31
509340,2017,5,100.0,0,1427.5,2,2017/05/31
184374,2019,11,100.0,0,27687.55,4,2019/11/30
217012,2019,12,5742.82,2,26672.38,7,2019/12/31
298612,2019,12,2603.5,2,5481.1,6,2019/12/31
451231,2019,12,6842.61,3,7322.97,4,2019/12/31
168227,2019,12,2834.77,1,2834.77,1,2019/12/31
440506,2019,12,1000.0,1,8911.0,4,2019/12/31
180155,2019,9,21152.7,2,56339.91,9,2019/09/30
199395,2019,8,2660.5,2,69898.9,12,2019/08/31
233248,2018,11,1247.5,1,1247.5,1,2018/11/30
458822,2019,2,631.0,1,631.0,1,2019/02/28
435256,2019,2,2342.5,2,3137.5,4,2019/02/28
304880,2019,3,2834.56,2,3435.4,4,2019/03/31
178374,2019,4,12561.63,5,26169.07,15,2019/04/30
181822,2018,12,28662.46,7,36943.84,9,2018/12/31
402343,2019,11,1180.0,2,3046.0,5,2019/11/30
295414,2019,10,7792.6,3,34084.24,9,2019/10/31
171811,2019,1,100.0,0,2566.0,1,2019/01/31
337444,2019,1,5370.58,2,6473.08,3,2019/01/31
423554,2019,11,100.0,0,16564.56,4,2019/11/30
482084,2019,11,2096.47,2,3564.97,3,2019/11/30
426937,2018,4,985.0,3,8831.62,8,2018/04/30
250206,2019,7,1060.0,2,1480.0,4,2019/07/31
197267,2019,8,565.0,1,12779.17,7,2019/08/31
178198,2019,7,11859.79,2,24491.68,9,2019/07/31
421589,2019,7,3079.12,5,4622.56,9,2019/07/31
356463,2019,9,100.0,0,621.46,1,2019/09/30
379607,2019,9,8824.69,2,9837.97,3,2019/09/30
504838,2019,6,2549.14,2,10264.48,7,2019/06/30
313047,2019,3,11648.99,1,13336.38,2,2019/03/31
230662,2019,5,415.0,1,4483.0,4,2019/05/31
238508,2019,8,888.4,1,3693.4,2,2019/08/31
251731,2018,2,9127.9,4,10846.06,7,2018/02/28
194819,2018,2,9321.88,8,25897.47,26,2018/02/28
229549,2018,2,49748.07,7,49748.07,7,2018/02/28
219615,2018,11,2643.77,3,13700.43,9,2018/11/30
200079,2018,10,1641.7,2,9073.15,9,2018/10/31
254276,2017,11,2431.75,2,2431.75,2,2017/11/30
466143,2017,11,1990.0,1,1990.0,1,2017/11/30
198521,2018,12,573.07,1,4636.57,4,2018/12/31
395200,2017,9,7820.66,5,18499.24,9,2017/09/30
310237,2019,2,1232.5,1,5432.08,7,2019/02/28
435387,2018,11,100.0,0,152.5,1,2018/11/30
268409,2017,12,7847.5,4,8860.0,6,2017/12/31
291170,2018,1,9438.01,4,19983.72,13,2018/01/31
357023,2018,1,2664.85,2,10794.24,6,2018/01/31
392402,2017,7,3638.48,1,7146.34,2,2017/07/31
269553,2018,9,100.0,0,578.13,1,2018/09/30
364296,2018,8,2276.92,1,10215.51,5,2018/08/31
358185,2018,8,14695.56,2,52773.51,8,2018/08/31
437488,2017,9,2734.0,1,7029.91,3,2017/09/30
334471,2018,8,6212.1,4,19401.94,12,2018/08/31
473766,2019,7,1645.0,1,9797.62,3,2019/07/31
281451,2018,4,3970.0,1,22829.98,8,2018/04/30
504838,2018,3,2287.0,1,5400.1,3,2018/03/31
